Usage (kWh),TimeOfDay,NumberOfResidents,ApplianceCount,IndustrialAreaNearby,PreviousTheftHistory,AverageDailyUsage,BillPaymentDelay (days),UnusualUsageSpike,Theft,anomaly_probability,business_rule_score,hybrid_score,hybrid_alert
417,2,10,14,1,0,28,43,1,0,0.203754484687506,1,0.2026281392812542,0
479,2,4,12,0,1,34,14,1,1,0.24064094181124474,2,0.28844865926787133,0
129,4,7,21,0,1,23,90,0,1,0.7491717343721132,3,0.7044202140604792,1
361,1,1,11,0,0,11,89,0,0,0.8969582497096824,1,0.6878707747967776,1
422,2,6,7,0,0,49,9,1,0,0.3051487601588033,2,0.3336041321111623,0
386,4,6,6,0,0,33,85,1,1,0.6033479010896372,3,0.602343530762746,1
454,4,5,16,0,1,20,33,1,1,0.20242359012284183,1,0.20169651308598927,0
236,2,1,13,0,1,42,8,0,0,0.27959362497144247,1,0.25571553748000975,0
395,4,1,24,0,1,35,48,1,1,0.36760994758153986,1,0.3173269633070779,0
105,3,3,15,0,1,24,0,1,1,0.2617701895010003,1,0.24323913265070018,0
438,2,3,19,0,0,41,0,1,0,0.29968650892614757,1,0.26978055624830327,0
160,4,4,9,0,0,34,20,0,0,0.16869955359726363,1,0.17808968751808452,0
468,3,10,21,0,1,24,81,1,1,0.5382041423515898,3,0.5567428996461128,1
332,4,8,5,1,0,38,67,0,0,0.5035333385050845,2,0.47247333695355914,0
185,4,1,12,1,0,21,17,0,0,0.24797945205869465,1,0.23358561644108625,0
187,1,8,22,0,0,21,0,0,0,0.5735568725958309,1,0.46148981081708157,0
299,2,5,11,1,0,41,72,0,0,0.2794472405688151,1,0.25561306839817055,0
59,4,9,11,1,0,42,8,1,0,0.6042570579608345,2,0.5429799405725841,1
290,2,1,15,0,0,19,50,0,0,0.300251922313862,0,0.2101763456197034,0
496,2,10,24,1,0,23,17,1,0,0.42414103089901667,1,0.35689872162931163,0
157,1,4,7,1,0,22,53,0,0,0.38453760123341596,0,0.26917632086339116,0
158,3,2,5,1,1,46,22,0,0,0.3392421355829752,1,0.2974694949080826,0
147,2,4,10,1,0,28,54,1,0,0.15122098775370973,2,0.2258546914275968,0
355,1,6,22,1,1,18,78,1,1,0.6176440290616956,4,0.6723508203431869,1
246,4,9,22,1,1,21,65,1,1,0.5683541294878045,3,0.5778478906414631,1
117,1,8,6,0,0,24,32,1,0,0.5499033648151608,1,0.44493235537061254,0
98,3,3,9,0,1,21,41,0,0,0.2182559408712278,1,0.21277915860985944,0
440,2,6,8,1,0,45,41,1,0,0.28881672949824155,1,0.2621717106487691,0
216,4,1,6,0,0,25,23,0,0,0.32815446881457366,1,0.28970812817020153,0
186,4,2,12,1,0,40,12,0,0,0.2479690128909634,0,0.17357830902367438,0
352,1,8,19,0,0,18,68,1,1,0.41361398987838527,3,0.4695297929148697,0
406,1,2,17,1,1,22,6,1,1,0.4788798269203459,2,0.45521587884424214,0
314,2,2,5,0,1,40,41,1,1,0.33458815249497986,1,0.2942117067464859,0
145,2,3,17,1,0,50,52,1,0,0.20521460202261355,2,0.2636502214158295,0
181,3,3,15,1,0,34,42,0,0,0.10965320954778468,0,0.07675724668344927,0
327,1,9,6,0,1,41,74,0,1,0.47526488857822025,1,0.39268542200475415,0
272,4,10,15,0,0,20,31,1,0,0.352355578439992,2,0.3666489049079944,0
481,3,6,25,1,0,22,66,1,1,0.492207217759434,3,0.5245450524316038,1
246,3,6,16,1,1,26,40,1,1,0.08947689603480424,2,0.18263382722436294,0
107,3,1,24,0,0,13,37,0,0,0.3503474066917899,1,0.30524318468425293,0
440,4,10,10,1,0,35,46,1,0,0.2970100143529788,1,0.26790701004708517,0
163,4,8,20,1,1,37,44,0,0,0.4137102293490611,2,0.40959716054434275,0
150,3,8,15,1,1,45,49,1,1,0.330939005810598,2,0.3516573040674186,0
316,3,4,8,0,0,48,85,1,1,0.5351936839583589,3,0.5546355787708512,1
461,3,5,9,0,1,37,50,1,1,0.2693755304820299,1,0.24856287133742092,0
344,2,9,14,1,1,31,22,1,1,0.23903698238723436,3,0.34732588767106404,0
86,2,1,13,0,1,46,5,1,1,0.3596598683070016,2,0.3717619078149011,0
190,2,10,11,0,0,46,90,1,1,0.6856532287406947,2,0.5999572601184862,1
108,3,8,17,1,1,37,25,0,0,0.4186592151788868,2,0.41306145062522076,0
234,1,5,22,1,0,50,46,0,0,0.3134024688703746,0,0.2193817282092622,0
432,3,10,19,0,1,32,14,1,1,0.17267662179637044,2,0.2408736352574593,0
343,1,1,17,0,1,37,65,1,1,0.568104781808132,3,0.5776733472656923,1
500,1,3,22,0,0,50,41,1,0,0.5317891077610118,2,0.4922523754327083,0
181,4,2,20,0,0,28,74,1,1,0.3610023517377531,3,0.43270164621642715,0
387,1,8,8,1,1,36,55,0,0,0.44590059090708867,1,0.372130413634962,0
293,1,9,20,0,0,16,53,1,0,0.3622368050503939,1,0.3135657635352757,0
145,4,9,23,0,0,30,73,1,1,0.516328803126129,2,0.4814301621882903,0
152,1,5,21,1,1,20,10,0,0,0.46034928902297645,2,0.4422445023160835,0
485,1,2,22,0,1,26,0,1,1,0.6054448443672169,2,0.5438113910570518,1
59,1,3,20,0,1,37,48,1,1,0.469829248673878,2,0.44888047407171455,0
376,1,7,22,1,0,12,22,0,0,0.4877648453083687,0,0.34143539171585807,0
491,2,5,6,0,0,28,45,1,0,0.49878308636506674,1,0.4091481604555467,0
287,1,8,22,1,0,13,69,1,1,0.5064123586977468,3,0.5344886510884228,1
77,4,3,7,1,1,15,16,0,0,0.44334788806039294,1,0.370343521642275,0
85,3,9,16,0,0,42,49,0,0,0.5036056424435988,1,0.41252394971051914,0
399,2,7,21,1,1,47,76,0,1,0.4719592348883417,3,0.5103714644218391,1
216,2,1,11,0,1,48,89,1,1,0.629027875961637,3,0.6203195131731458,1
127,4,4,22,1,1,34,31,1,1,0.27714631583611526,2,0.31400242108528065,0
477,1,7,16,1,1,38,77,1,1,0.6356425207922167,3,0.6249497645545516,1
410,1,6,6,1,0,43,33,1,0,0.3820547817440151,2,0.38743834722081055,0
59,2,5,15,0,1,11,73,1,1,0.5460445904968316,2,0.5022312133477821,1
284,4,5,23,1,0,48,87,0,0,0.576958637900981,2,0.5238710465306866,1
68,4,5,22,0,0,33,16,0,0,0.4530656762240486,0,0.317145973356834,0
459,2,6,5,0,0,49,77,1,1,0.7111399885916665,2,0.6177979920141665,1
245,1,5,17,0,1,20,6,1,1,0.24056489180445395,1,0.22839542426311776,0
283,3,8,21,0,0,44,74,1,1,0.26451068359486885,3,0.3651574785164082,0
327,4,6,12,1,1,10,47,0,0,0.4011134300486775,1,0.3407794010340742,0
174,2,8,14,1,1,44,24,0,0,0.3501436529716051,2,0.36510055708012357,0
199,2,2,24,1,0,44,65,0,0,0.37813678096596537,2,0.38469574667617573,0
416,4,8,25,1,0,46,19,1,0,0.16140708836196094,2,0.23298496185337264,0
58,1,10,11,0,1,33,53,1,1,0.6125192912755073,1,0.4887635038928551,0
454,4,1,17,1,0,20,60,1,0,0.45226853208395323,2,0.43658797245876724,0
102,1,3,9,0,0,20,29,0,0,0.40111211860083174,1,0.34077848302058217,0
453,2,8,7,0,1,33,79,1,1,0.5611550154251712,3,0.5728085107976197,1
459,2,8,7,1,0,10,10,1,0,0.5488167773192576,1,0.4441717441234803,0
355,3,8,18,1,1,35,86,1,1,0.5255908591562444,3,0.5479136014093711,1
293,1,9,9,0,0,45,4,0,0,0.4877055834352848,0,0.34139390840469935,0
83,4,10,6,0,1,45,28,0,0,0.578067033720769,1,0.46464692360453824,0
212,1,1,11,0,0,29,75,0,0,0.486789113369103,2,0.4607523793583721,0
400,4,9,12,1,0,23,36,1,0,0.15345541841438348,2,0.22741879289006844,0
262,1,10,13,1,1,29,51,0,0,0.5012961722031004,3,0.5309073205421703,1
353,2,5,9,0,1,35,46,0,0,0.16809574539964467,1,0.17766702177975124,0
316,2,2,19,0,1,49,68,0,1,0.36906194645951995,2,0.37834336252166395,0
265,2,10,11,1,1,12,88,1,1,0.8858621977490377,4,0.8601035384243264,1
176,1,4,24,0,1,48,11,1,1,0.33317398953652155,2,0.3532217926755651,0
298,1,10,12,1,1,17,27,0,0,0.5775269834440819,2,0.5242688884108573,1
333,3,1,6,0,0,14,45,0,0,0.5088872403398002,1,0.4162210682378601,0
466,3,10,24,1,0,22,66,1,1,0.46678932433044007,2,0.446752527031308,0
128,4,6,6,1,1,37,47,1,1,0.3452487787255911,3,0.4216741451079138,0
352,4,1,12,0,1,33,33,0,0,0.3331937981472891,1,0.29323565870310236,0
482,3,9,11,0,1,28,80,1,1,0.4728264295827259,2,0.4509785007079081,0
254,4,10,15,0,1,37,41,1,1,0.3547163301408993,2,0.3683014310986295,0
123,1,5,25,1,1,31,4,0,0,0.5304220294680075,2,0.49129542062760523,0
292,2,3,12,1,1,10,10,1,1,0.3870612659012591,3,0.45094288613088135,0
95,1,5,19,1,1,20,71,1,1,0.6658474773548864,4,0.7060932341484204,1
227,1,2,22,0,1,12,1,0,0,0.4870915475658494,0,0.34096408329609457,0
499,2,2,22,1,0,24,29,1,0,0.43580835716268895,2,0.42506585001388225,0
175,4,1,5,1,1,13,29,0,0,0.45239601946610797,2,0.43667721362627554,0
392,2,9,14,0,1,35,35,0,0,0.20584391981651617,0,0.14409074387156132,0
340,2,7,7,1,0,34,52,0,0,0.2785069509815272,0,0.19495486568706905,0
318,1,1,20,0,0,11,49,0,0,0.5961362831921819,1,0.4772953982345273,0
390,4,2,19,0,0,16,53,0,0,0.40641360166012075,1,0.3444895211620845,0
61,1,6,8,1,1,15,69,0,1,0.6716650419240038,2,0.5901655293468027,1
409,3,6,18,1,1,17,36,1,1,0.17051743852357037,2,0.23936220696649924,0
133,3,1,9,1,0,28,74,0,0,0.3674567488539333,1,0.3172197241977533,0
414,2,7,5,0,1,49,9,1,1,0.4302159899764755,2,0.4211511929835328,0
317,4,8,23,1,1,38,1,1,1,0.290435202561946,2,0.32330464179336216,0
482,4,5,14,0,1,30,81,1,1,0.5230950447855854,3,0.5461665313499098,1
225,3,9,17,1,0,46,33,1,0,0.29125641340760133,1,0.2638794893853209,0
410,3,1,8,0,0,35,77,1,1,0.5427853054324183,2,0.4999497138026928,0
223,3,2,20,0,1,33,59,1,1,0.14866023298442943,2,0.2240621630891006,0
355,1,3,24,0,0,15,4,0,0,0.5422063379498976,1,0.4395444365649283,0
290,3,7,20,0,0,47,8,1,0,0.1229327763112601,2,0.20605294341788205,0
496,3,2,16,1,0,25,20,1,0,0.3811431415041149,1,0.3268001990528804,0
399,1,3,11,1,0,25,40,1,0,0.2860944100955416,2,0.3202660870668791,0
298,1,7,18,0,0,38,23,0,0,0.27286269334888336,1,0.25100388534421836,0
50,4,7,11,1,1,20,17,0,0,0.6058201096287639,2,0.5440740767401346,1
488,3,2,21,0,0,25,2,1,0,0.46036993948230875,1,0.3822589576376161,0
357,3,7,24,0,1,46,32,0,0,0.18707862827351063,1,0.19095503979145742,0
103,4,10,5,0,1,47,3,1,1,0.6203606990243005,1,0.4942524893170103,0
256,4,8,14,1,1,42,74,0,1,0.379630796551349,2,0.3857415575859443,0
442,3,2,14,1,1,35,87,1,1,0.656244342149696,3,0.6393710395047871,1
213,4,4,18,0,1,47,26,1,1,0.1368155807233522,1,0.15577090650634653,0
173,3,6,21,1,0,18,13,0,0,0.18912484407797425,0,0.13238739085458195,0
493,4,2,8,0,1,28,66,1,1,0.6974409992650585,3,0.668208699485541,1
71,4,8,5,0,0,24,3,0,0,0.5935784676143723,2,0.5355049273300605,1
360,1,4,6,1,1,48,44,1,1,0.46366033539938467,3,0.5045622347795693,1
266,2,7,5,1,1,37,22,1,1,0.3541202329384775,3,0.4278841630569342,0
196,2,8,14,0,0,27,86,0,0,0.5538704339154231,2,0.5077093037407961,1
265,4,10,8,1,1,16,51,0,0,0.5600333573519319,2,0.5120233501463523,1
150,3,3,14,0,0,23,54,0,0,0.14690959920235425,1,0.16283671944164796,0
385,1,2,23,1,0,43,55,1,0,0.3673118987755206,1,0.3171183291428644,0
226,3,7,15,0,1,16,44,0,0,0.08562173993082967,1,0.11993521795158077,0
290,2,8,14,1,0,22,50,0,0,0.12207489395615445,1,0.1454524257693081,0
93,2,3,21,1,1,49,67,1,1,0.6097210064615057,3,0.606804704523054,1
336,3,3,14,1,1,11,55,1,1,0.3174071709101144,3,0.4021850196370801,0
225,2,5,8,0,1,43,20,0,0,0.17289345251348465,0,0.12102541675943924,0
194,3,6,14,1,1,11,34,0,0,0.26498015853411083,2,0.30548611097387757,0
345,4,3,7,0,1,42,78,1,1,0.5191797135903469,3,0.5434257995132428,1
447,4,9,10,0,0,35,20,1,0,0.21652608876545576,2,0.271568262135819,0
302,3,6,21,0,0,40,88,0,0,0.5296172116748454,2,0.4907320481723918,0
148,3,4,24,1,1,28,64,1,1,0.5156666069712684,4,0.600966624879888,1
358,3,9,12,0,1,14,8,0,0,0.33799048240935703,1,0.29659333768654994,0
348,4,10,14,0,0,49,33,1,0,0.2602867541289263,1,0.2422007278902484,0
83,3,1,5,1,0,31,6,1,0,0.3775168790133805,2,0.3842618153093663,0
206,1,7,6,1,0,46,10,1,0,0.5374762752311406,2,0.4962333926617984,0
124,1,3,19,1,1,14,38,1,1,0.41624567073862695,2,0.41137196951703886,0
287,2,10,22,0,1,26,65,1,1,0.4917489831445111,2,0.46422428820115774,0
264,1,7,12,0,0,35,40,0,0,0.28674777463038004,0,0.200723442241266,0
353,3,4,12,0,0,24,69,0,0,0.24635605410248018,2,0.2924492378717361,0
205,3,8,21,1,1,12,57,0,0,0.4203794103555355,2,0.4142655872488748,0
144,1,5,8,0,1,18,23,1,1,0.32769123246726983,1,0.2893838627270888,0
325,3,10,18,1,0,38,13,0,0,0.22218330817021315,0,0.15552831571914918,0
353,3,1,15,1,1,17,17,0,0,0.4470581276834594,2,0.43294068937842156,0
361,3,9,19,1,1,43,7,1,1,0.31961085098693964,3,0.4037275956908577,0
108,4,10,8,1,0,10,11,0,0,0.49290914290243637,2,0.46503640003170543,0
424,4,10,24,0,0,44,17,1,0,0.23957037664751124,2,0.2876992636532578,0
264,1,7,19,1,0,42,84,1,1,0.5941955610219554,2,0.5359368927153687,1
335,1,3,5,0,1,27,66,0,1,0.5354757857291144,1,0.43483305001038003,0
448,4,7,12,1,0,17,68,1,1,0.47382181770620846,3,0.5116752723943458,1
98,2,2,9,0,1,36,68,0,1,0.3380040554510946,1,0.2966028388157662,0
200,3,1,18,0,0,24,51,0,0,0.21189897975656868,1,0.20832928582959806,0
216,4,6,13,0,1,48,53,0,0,0.1683703858591571,1,0.17785927010140995,0
421,4,3,19,1,1,16,5,1,1,0.36796018115604756,2,0.3775721268092333,0
183,1,7,10,0,0,39,42,0,0,0.4571166061376086,1,0.37998162429632604,0
134,4,10,17,0,1,15,68,0,1,0.5291953738422879,3,0.5504367616896015,1
58,2,3,25,1,1,16,85,0,1,0.8131972558253234,3,0.7492380790777264,1
90,3,5,12,0,0,42,47,0,0,0.27588843709652533,1,0.25312190596756773,0
218,2,1,12,0,1,41,28,0,0,0.20434204403106648,1,0.20303943082174652,0
112,3,7,14,1,0,34,4,1,0,0.35880829332143194,1,0.3111658053250023,0
388,3,5,17,0,0,17,68,1,1,0.3149392359911769,3,0.4004574651938238,0
481,1,8,7,1,1,18,65,1,1,0.8575645319642098,4,0.8402951723749468,1
371,4,4,23,0,0,43,18,1,0,0.167112429717867,1,0.17697870080250688,0
426,3,2,24,1,1,47,36,1,1,0.3279716539152677,3,0.40958015774068735,0
355,1,4,22,0,1,31,76,0,1,0.4233649440142827,2,0.41635546080999786,0
73,1,6,13,0,0,39,89,0,0,0.7197809931539136,2,0.6238466952077395,1
246,3,9,25,0,0,31,23,0,0,0.3588572629288195,2,0.37120008405017363,0
184,2,2,23,1,1,18,86,1,1,0.6495567549257671,3,0.634689728448037,1
269,1,7,15,1,1,13,80,0,1,0.5349399218912061,2,0.49445794532384424,0
198,1,10,9,1,0,15,6,1,0,0.5243865217408101,1,0.42707056521856707,0
210,4,2,9,1,0,38,16,0,0,0.19652588650033775,1,0.19756812055023643,0
338,2,5,11,1,0,26,55,0,0,0.17112212065347587,1,0.1797854844574331,0
259,1,3,12,0,1,38,75,0,1,0.43046046359523094,2,0.42132232451666163,0
312,4,10,6,1,1,41,58,0,0,0.4204521232436478,2,0.4143164862705534,0
380,2,4,17,0,1,31,28,0,0,0.15673405748344282,1,0.16971384023840996,0
151,3,6,23,0,0,18,3,1,0,0.27691692258511924,1,0.25384184580958347,0
347,4,7,23,0,0,34,14,0,0,0.2558588602813664,1,0.23910120219695646,0
318,2,10,22,1,0,46,58,1,0,0.257425774933306,1,0.24019804245331416,0
363,1,10,10,1,0,13,80,1,1,0.5910599861411795,3,0.5937419902988257,1
235,1,5,8,1,0,38,2,0,0,0.38185018256119063,0,0.26729512779283343,0
287,1,6,15,0,0,30,1,0,0,0.2721935547022848,1,0.25053548829159933,0
463,3,4,12,1,0,28,88,1,1,0.561893084824487,2,0.5133251593771408,1
173,4,4,20,0,1,35,38,1,1,0.10137078911501707,2,0.19095955238051193,0
374,2,1,22,1,1,13,31,1,1,0.4673410747919874,2,0.44713875235439116,0
157,2,9,18,1,1,29,37,1,1,0.3586078044413974,2,0.37102546310897816,0
435,2,2,17,0,1,11,76,1,1,0.5811909886085143,2,0.52683369202596,1
359,2,5,13,1,0,25,83,0,0,0.5129956899536536,2,0.47909698296755754,0
112,3,10,15,0,1,17,58,0,0,0.38999485756021224,1,0.33299640029214855,0
486,3,7,22,0,1,25,70,1,1,0.4664123548857211,2,0.44648864842000474,0
163,2,7,19,0,0,39,37,0,0,0.3269587388422449,1,0.2888711171895714,0
162,2,3,7,1,1,47,22,0,0,0.30920876957245735,1,0.2764461387007201,0
468,4,8,16,1,1,11,60,1,1,0.5194213718628583,3,0.5435949603040008,1
138,3,7,18,0,1,26,80,0,1,0.4066179430497725,2,0.4046325601348407,0
143,1,9,16,1,0,43,77,1,1,0.6337412011425192,3,0.6236188407997634,1
231,2,1,9,0,0,29,63,1,1,0.3767373597243492,3,0.4437161518070444,0
177,3,5,25,0,0,41,33,1,0,0.1979838361818831,1,0.19858868532731816,0
89,4,4,18,1,0,30,90,0,0,0.5745974118086887,1,0.4622181882660821,0
193,4,8,16,0,1,32,6,0,0,0.38049738915687636,2,0.38634817240981345,0
231,3,7,10,0,0,42,31,1,0,0.11891191665708489,2,0.2032383416599594,0
484,2,7,24,0,0,17,56,1,0,0.44023185165785783,1,0.36816229616050045,0
433,3,9,21,1,0,36,57,1,0,0.20796557718952602,1,0.2055759040326682,0
452,2,1,18,0,1,31,0,1,1,0.4340647608023117,2,0.42384533256161816,0
107,3,4,11,0,1,39,59,0,0,0.2301908688977904,0,0.16113360822845327,0
475,2,4,17,0,0,50,54,1,0,0.352057049852469,1,0.30643993489672827,0
74,2,8,23,0,1,38,3,1,1,0.5837185606087978,1,0.46860299242615844,0
124,4,5,14,1,0,34,5,1,0,0.2613021086774544,1,0.24291147607421806,0
220,2,1,23,1,1,14,82,0,1,0.7424267469408166,3,0.6996987228585716,1
62,4,9,13,1,1,23,60,0,0,0.581705781582224,2,0.5271940471075567,1
276,2,4,17,1,1,44,56,1,1,0.21872317567002486,3,0.3331062229690174,0
212,1,8,10,0,0,40,54,1,0,0.45514599369766673,1,0.37860219558836666,0
303,2,7,24,0,0,10,34,0,0,0.3230787304662769,1,0.2861551113263938,0
55,2,3,19,0,1,35,7,1,1,0.42874757686657095,2,0.4201233038065996,0
475,3,7,19,0,0,21,46,1,0,0.20064237708082755,2,0.26044966395657926,0
425,1,6,15,0,0,39,6,1,0,0.35649245201943247,1,0.3095447164136027,0
71,3,5,17,1,0,48,31,0,0,0.3015503871095997,1,0.27108527097671975,0
444,1,7,19,0,0,44,14,1,0,0.32376866134893245,2,0.3466380629442527,0
374,2,5,16,0,1,16,45,0,0,0.24360353339876217,0,0.1705224733791335,0
499,1,1,11,1,0,24,32,1,0,0.6400387895908375,2,0.5680271527135863,1
203,4,9,7,1,1,38,76,0,1,0.5536044098613356,3,0.5675230869029348,1
270,4,10,16,0,1,26,7,0,0,0.46762717235975926,1,0.38733902065183146,0
482,2,10,13,1,0,33,8,1,0,0.32628414911580994,1,0.28839890438106697,0
294,2,6,24,0,0,17,70,1,1,0.38062466537665796,2,0.38643726576366055,0
393,1,5,13,0,0,38,83,1,1,0.5489802882313093,3,0.5642862017619165,1
350,3,9,16,0,1,39,48,1,1,0.11053215494283042,2,0.19737250845998128,0
450,4,7,15,0,0,18,20,1,0,0.20936374576038785,2,0.2665546220322715,0
120,3,3,6,1,0,44,10,0,0,0.32346112789539416,0,0.22642278952677589,0
498,4,4,16,0,1,25,88,1,1,0.6409216708543879,2,0.5686451695980714,1
416,1,4,24,0,1,22,58,1,1,0.30901633894198677,1,0.2763114372593907,0
411,1,2,19,0,0,22,29,1,0,0.39116335184424444,1,0.33381434629097106,0
443,2,10,25,1,1,30,24,1,1,0.3103040628980068,2,0.33721284402860474,0
180,4,2,15,1,1,20,86,1,1,0.6280468971222485,3,0.6196328279855738,1
81,1,8,20,1,0,19,78,0,0,0.6777850443960904,3,0.6544495310772633,1
232,2,1,16,1,0,11,71,1,1,0.48196581966170915,2,0.4573760737631964,0
147,3,10,15,0,0,50,61,0,0,0.421224685024317,2,0.41485727951702184,0
246,4,5,22,1,1,28,29,1,1,0.1481355927776028,2,0.22369491494432195,0
183,1,6,25,0,1,48,25,0,0,0.37606490133700765,0,0.26324543093590536,0
433,1,10,23,0,0,43,79,1,1,0.5499827303526352,2,0.5049879112468446,1
301,1,3,14,0,1,26,37,1,1,0.15273489934503437,2,0.22691442954152405,0
325,1,8,18,1,1,17,29,1,1,0.3274403710708159,2,0.34920825974957115,0
228,3,5,8,1,0,33,58,0,0,0.1729455480081148,0,0.12106188360568035,0
350,1,4,19,1,1,13,19,0,0,0.4926144870904571,1,0.40483014096331993,0
461,3,6,21,1,1,39,80,1,1,0.5606355429485789,4,0.6324448800640052,1
130,1,5,14,0,0,17,70,1,1,0.5237921857876362,2,0.4866545300513453,0
455,4,10,8,0,0,41,14,1,0,0.4480152233881447,1,0.37361065637170127,0
274,4,10,5,1,1,20,80,1,1,0.7437206162831953,3,0.7006044313982367,1
374,3,8,10,1,0,49,48,0,0,0.2609449612110899,0,0.1826614728477629,0
468,1,1,12,1,0,13,27,1,0,0.6696304169533326,2,0.5887412918673327,1
223,4,2,17,0,0,10,89,0,0,0.7070958654211845,2,0.6149671057948292,1
79,4,1,14,0,0,27,90,0,0,0.6302656496561139,2,0.5611859547592797,1
343,3,9,9,1,1,26,43,1,1,0.16734253111871078,2,0.23713977178309753,0
300,4,2,10,1,0,42,82,1,1,0.5006523350395804,2,0.47045663452770625,0
161,3,7,6,0,1,11,87,0,1,0.8138091966178289,3,0.7496664376324802,1
285,3,8,18,1,1,10,89,0,1,0.7129132143686783,2,0.6190392500580748,1
459,3,8,20,0,1,39,47,1,1,0.19150215177914476,1,0.19405150624540132,0
280,1,2,23,0,1,46,62,1,1,0.49719679534470296,3,0.528037756741292,1
345,2,1,8,1,0,42,19,1,0,0.316514172483619,1,0.2815599207385333,0
184,2,3,24,0,0,22,19,0,0,0.227897390177628,0,0.1595281731243396,0
438,3,9,16,1,0,22,7,1,0,0.22144933853934812,2,0.27501453697754363,0
343,2,1,9,0,0,46,87,1,1,0.6540703605391878,2,0.5778492523774315,1
216,3,7,9,0,1,21,32,0,0,0.27871436398066485,2,0.3151000547864654,0
454,4,7,25,1,0,23,61,1,1,0.43123292514942935,3,0.4818630476046005,0
425,3,9,20,1,1,37,87,1,1,0.6374947025217133,4,0.6862462917651992,1
88,1,1,24,1,1,49,17,0,0,0.6450756018449686,2,0.571552921291478,1
382,4,7,17,0,1,41,42,0,0,0.17919770665750445,0,0.1254383946602531,0
91,4,7,17,1,1,17,18,0,0,0.5196453531236056,3,0.5437517471865239,1
225,3,8,19,1,0,41,8,1,0,0.31088191378899954,1,0.2776173396522997,0
216,4,7,13,1,1,28,55,1,1,0.31525709645802047,2,0.3406799675206143,0
56,1,7,25,1,1,39,44,0,0,0.7985438197315013,2,0.6789806738120509,1
224,4,9,8,0,0,21,29,0,0,0.44669297749523296,1,0.372685084246663,0
277,1,10,17,0,1,37,52,0,0,0.475453234078242,2,0.4528172638547694,0
341,1,8,9,0,0,34,34,0,0,0.27105389207219543,1,0.2497377244505368,0
191,4,5,15,0,1,16,47,1,1,0.1708376435080352,1,0.17958635045562465,0
492,3,5,12,0,0,43,80,1,1,0.5060555933553265,2,0.4742389153487285,0
241,1,2,15,0,0,20,72,1,1,0.41984745639483656,3,0.4738932194763856,0
473,2,5,23,1,1,27,43,1,1,0.28229904912775594,3,0.3776093343894291,0
75,2,5,12,0,1,48,12,0,0,0.37956547989136036,1,0.32569583592395224,0
407,4,2,21,1,1,13,54,1,1,0.42243964779143817,3,0.4757077534540067,0
325,3,8,16,1,0,19,73,0,0,0.3020646179436316,2,0.3314452325605421,0
55,4,10,12,1,1,17,9,0,0,0.6641719016845495,2,0.5849203311791846,1
396,4,8,25,1,0,22,10,1,0,0.23988462293517798,1,0.22791923605462458,0
336,3,3,5,1,0,32,30,1,0,0.3487546309965205,1,0.30412824169756436,0
314,3,1,8,0,0,26,63,0,0,0.34670901288514233,1,0.30269630901959965,0
401,2,3,11,0,0,13,35,1,0,0.2253305351333229,1,0.21773137459332603,0
232,4,3,6,0,1,48,76,0,1,0.45765728978904374,2,0.44036010285233057,0
125,1,2,18,1,1,25,14,0,0,0.48156408014087737,2,0.4570948560986141,0
380,1,10,6,1,1,47,87,0,1,0.9140463634040139,3,0.8198324543828097,1
294,1,1,9,0,1,28,5,0,0,0.4476732831379414,0,0.31337129819655896,0
203,1,5,22,1,1,49,63,0,1,0.5500179446622404,2,0.5050125612635683,1
343,2,6,16,1,0,42,33,0,0,0.15514016509212425,1,0.16859811556448695,0
120,3,4,19,0,1,23,59,0,0,0.20955776240832247,1,0.2066904336858257,0
285,4,3,25,1,1,34,84,1,1,0.6680903423783928,4,0.707663239664875,1
232,3,8,14,1,0,23,17,1,0,0.2568302163205134,1,0.23978115142435935,0
203,1,9,9,0,0,24,58,0,0,0.4442201667447836,2,0.4309541167213485,0
442,1,10,6,1,0,21,20,1,0,0.5143260551407688,1,0.4200282385985381,0
479,3,6,7,0,0,42,77,1,1,0.6132176575676999,3,0.6092523602973898,1
453,1,10,12,1,0,40,38,1,0,0.3299638276203173,2,0.3509746793342221,0
449,1,9,12,1,1,37,14,1,1,0.4607545410030247,2,0.44252817870211725,0
214,3,8,11,1,1,48,26,0,0,0.3565686953909565,3,0.4295980867736695,0
129,4,8,24,0,0,29,36,1,0,0.36890727955186753,2,0.37823509568630725,0
351,2,3,23,1,0,30,2,0,0,0.26387142776761563,1,0.24470999943733093,0
483,4,4,19,0,0,22,73,1,1,0.4588294482496479,3,0.5011806137747534,1
209,4,1,6,0,1,25,54,0,0,0.3091901079162557,1,0.27643307554137897,0
116,2,4,19,0,0,36,50,1,0,0.21439794936369627,1,0.21007856455458737,0
230,3,3,11,1,0,38,28,0,0,0.12319539008094671,1,0.1462367730566627,0
141,4,5,20,0,1,21,78,1,1,0.481420951473568,2,0.4569946660314976,0
325,2,1,16,0,1,15,52,0,0,0.3270451906887407,0,0.22893163348211848,0
276,3,6,9,1,1,41,13,1,1,0.16628988639985287,2,0.236402920479897,0
473,1,4,11,0,1,31,38,1,1,0.3767692900921218,1,0.3237385030644852,0
